ResponseId,spev_score,demo_part1_gender,demo_part2_religion,demo_part2_free,demo_religserv-PEW,demo_religimp-PEW,demo_part3_pray-PEW,demo_godcommunicate,demo_part3_tongues,demo_spiritfilled,demo_part3_giftshs,demo_part3_free,sleep_11,religion_cat,religion_denom,sleep_11_std,ISQ_raw,ISQ_std,pray_freq_PEW,pray_freq_PEW_num,group
R_2EuAc4Vo6UZYIuW,0,Woman,"Christian, no specific denomination",NA,Never,Not too important,Seldom,NA,NA,NA,NA,NA,0,"Christian, no specific denomination",Christian,-0.518668697,2.8,0.952751327,Seldom,2,All Christian
R_2eUxNj2fjEVy8uM,0.7777777777777778,Something else (Please feel free to say more below.),"Pagan, Wiccan, or other New Age faiths,Spiritual but not religious","I identify as a witch, but am currently non-practicing.",Never,Not too important,Seldom,NA,NA,NA,NA,"I was raised Greek Orthodox, and was also Muslim for several years.",-2,More than one religion/spirituality,More than one religion/spirituality,-2.417414495,4,2.009022154518372,Seldom,2,All Participants
R_2f3RSTphTnTtwQi,0.1818181818181818,Woman,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,1.4,-0.279564638,Never,1,All Participants
R_2fCMlKLFOELhbF4,0.090909091,Man,Atheist,"Don’t believe in any of it, at all.",Never,Not at all important,Never,NA,NA,NA,NA,I have a family member in a mental institution because “god” told him to do things and my next door neighbor committed suicide because she couldn’t speak in tongues and said “god” rejected her,0,Atheist,Non-religious,-0.518668697,3,1.1287964650965612,Never,1,All Participants
R_2feNsGaqXOiLCJd,0.45454545454545453,Woman,Protestant,NA,Never,Somewhat important,Once a day,NA,NA,NA,NA,NA,2,Protestant,Christian,1.3800771015453797,0,-1.511880603,Once a day,6,All Christian
R_2fJ4V4G7OVCFIL8,0.1818181818181818,Woman,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,2.8,0.952751327,Never,1,All Participants
R_2fJSGbuJuKW4x5V,0.045454545,Man,Muslim,NA,Seldom,Somewhat important,A few times a month,NA,NA,NA,NA,NA,1,Muslim,Other World Religion,0.43070420230895456,3.4,1.4808867408652855,A few times a month,3,All Participants
R_2foL4KP0QfTGfxk,0.411764706,Man,"Christian, no specific denomination",NA,Seldom,Somewhat important,Once a day,NA,NA,NA,NA,NA,2,"Christian, no specific denomination",Christian,1.3800771015453797,2.4,0.6006610514434747,Once a day,6,All Christian
R_2fq7RBPsTWILCvw,0.36363636363636365,Woman,Spiritual but not religious,NA,Seldom,Very important,A few times a week,NA,NA,NA,NA,NA,2,Spiritual but not religious,New Age / Spiritual,1.3800771015453797,2.2,0.4246159135591128,A few times a week,5,All Participants
R_2fs6VI0dnR1FWhf,1.3684210526315792,Man,"Christian, no specific denomination,Spiritual but not religious",NA,Seldom,Somewhat important,Once a day,Yes,No,Yes,Yes,NA,2,More than one religion/spirituality,More than one religion/spirituality,1.3800771015453797,1,-0.631654914,Once a day,6,All Participants
R_2fwCIdvsIj0N8JS,0,Woman,Nothing in particular,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Nothing in particular,Non-religious,-0.518668697,0,-1.511880603,Never,1,All Participants
R_2fwdMnnoAZcTa86,0.1818181818181818,Woman,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Agnostic,Non-religious,1.3800771015453797,1.2,-0.455609776,Never,1,All Participants
R_2fxNTvRNzFWN3qr,0,Man,Agnostic,"I was raised as a Jehovah's Witness but never got baptized and never agreed with them, I just went because my parents made me.",Never,Not at all important,Never,NA,NA,NA,NA,I wish I could believe in a higher power because after 2020 my faith in humanity is at about 0%. People that believe in something more powerful then themselves seem to be happier. Perhaps I will start believing in the simulation theory. I do think tech is the only hope we have in making the world a better place for everyone.,2,Agnostic,Non-religious,1.3800771015453797,1.4,-0.279564638,Never,1,All Participants
R_2g9fQpsNmHJSVR7,0.8333333333333333,Woman,Protestant,NA,Seldom,Somewhat important,Once a day,NA,NA,NA,NA,NA,2,Protestant,Christian,1.3800771015453797,2.4,0.6006610514434747,Once a day,6,All Christian
R_2gDTeqJS7jkUnKx,0.090909091,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Atheist,Non-religious,1.3800771015453797,2.2,0.4246159135591128,Never,1,All Participants
R_2lCPCzv2Ikv8CvT,0.090909091,Man,Catholic,NA,A few times a year,Somewhat important,A few times a month,No,No,No,No,NA,1,Catholic,Christian,0.43070420230895456,0,-1.511880603,A few times a month,3,All Christian
R_2lgtRRS7wwRC9Ed,0.047619048,Woman,Atheist,I think organized religion is a sham and that people blame gods way too often for their behaviors instead of taking accountability,Never,Not at all important,Never,NA,NA,NA,NA,Nope!,-1,Atheist,Non-religious,-1.468041596,2.6,0.7767061893278371,Never,1,All Participants
R_2mZfaja0js1RBWV,0,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,-1,Atheist,Non-religious,-1.468041596,2,0.24857077567475053,Never,1,All Participants
R_2OHd3FUBjZ0Gv7o,1.3181818181818181,Woman,Protestant,NA,Once or twice a month,Very important,Several times a day,Yes,No,Yes,Yes,NA,2,Protestant,Christian,1.3800771015453797,2.2,0.4246159135591128,Several times a day,7,All Christian
R_2OIKubzwory5NJa,0.1363636363636364,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,1.8,0.072525638,Never,1,All Participants
R_2OMTKMiPEIAsA1u,0,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,0,-1.511880603,Never,1,All Participants
R_2OO4bgrbkF9PNRR,0.090909091,Woman,Protestant,NA,Once a week,Not too important,Seldom,Yes,No,Yes,Yes,NA,-1,Protestant,Christian,-1.468041596,2.4,0.6006610514434747,Seldom,2,All Christian
R_2OOsUNOT4CEUa3Q,0.1,Man,Agnostic,"There is something, just not sure exactly what",Never,Not at all important,Never,NA,NA,NA,NA,NA,-1,Agnostic,Non-religious,-1.468041596,3,1.1287964650965612,Never,1,All Participants
R_2OOxmBN76XhD7Bc,0.1818181818181818,Woman,"Christian, no specific denomination",none,Seldom,Somewhat important,Once a day,Yes,No,Yes,No,none,2,"Christian, no specific denomination",Christian,1.3800771015453797,3,1.1287964650965612,Once a day,6,All Christian
R_2OOyF56U63eKBMt,0.7619047619047619,Man,Catholic,NA,Never,Not at all important,Seldom,Yes,Yes,Yes,Yes,NA,-1,Catholic,Christian,-1.468041596,2.6,0.7767061893278371,Seldom,2,All Christian
R_2OSzkk0zidpjSYw,0.045454545,Woman,Atheist,I was born and raised strict Roman Catholic. Went to Church 3 to 4 times a week. Demons play a huge role and those are my nightmares,Never,Not at all important,Never,NA,NA,NA,NA,no,2,Atheist,Non-religious,1.3800771015453797,1.2,-0.455609776,Never,1,All Participants
R_2ouQNAfb5UzAki5,0.28571428571428575,Woman,Agnostic,NA,Never,Not at all important,Seldom,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,3,1.1287964650965612,Seldom,2,All Participants
R_2OUrcYSUVoK10I4,0.26315789473684215,Man,"Protestant,Evangelical or ""born again"",Christian, no specific denomination",NA,A few times a year,Very important,Once a day,Yes,No,Yes,Yes,NA,1,"Evangelical or ""born again""",Christian,0.43070420230895456,0.4,-1.159790327,Once a day,6,Evangelical Christian
R_2OVHOYXsGwi6bZ3,0.5,Woman,"Evangelical or ""born again"",Christian, no specific denomination",NA,Never,Very important,Several times a day,NA,NA,NA,NA,I don't attend church any more.,0,"Evangelical or ""born again""",Christian,-0.518668697,1.2,-0.455609776,Several times a day,7,Evangelical Christian
R_2OZ4o7NNCUVFTrX,1.8888888888888888,Man,"Christian, no specific denomination",NA,Seldom,Very important,Once a day,NA,NA,NA,NA,NA,-1,"Christian, no specific denomination",Christian,-1.468041596,1.4,-0.279564638,Once a day,6,All Christian
R_2P0YHbrBKFn50Wo,0,Woman,Agnostic,No,Never,Not at all important,Never,NA,NA,NA,NA,No,1,Agnostic,Non-religious,0.43070420230895456,1,-0.631654914,Never,1,All Participants
R_2P1g9Om0voVvYUx,0.7894736842105262,Man,"Orthodox Christian (for example, Greek Orthodox, Russian Orthodox)",NA,Never,Somewhat important,Several times a day,Yes,No,Yes,Yes,protestant convert to Orthodox Christianity,0,"Orthodox Christian (for example, Greek Orthodox, Russian Orthodox)",Christian,-0.518668697,1.2,-0.455609776,Several times a day,7,All Christian
R_2P522tU8taC1XOK,0,Woman,"Buddhist,Pagan, Wiccan, or other New Age faiths,Spiritual but not religious,Nothing in particular","No, the boxes I've checked kind of say it. I'm a little of this and a little of that.",Never,Not too important,Never,NA,NA,NA,NA,I can't think of anything.,-1,More than one religion/spirituality,More than one religion/spirituality,-1.468041596,1.4,-0.279564638,Never,1,All Participants
R_2P5MIebB3nitPJY,0.18181818181818182,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,1.8,0.072525638,Never,1,All Participants
R_2P6CkXiZrxsbwnt,0.30000000000000004,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Atheist,Non-religious,0.43070420230895456,2.6,0.7767061893278371,Never,1,All Participants
R_2PaGxps5vr0vFHJ,0.090909091,Woman,Spiritual but not religious,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Spiritual but not religious,New Age / Spiritual,-0.518668697,2,0.24857077567475053,Never,1,All Participants
R_2PAujvLZWT3qMUO,0.9375,Woman,Catholic,NA,A few times a year,Somewhat important,Once a week,Yes,No,Yes,NA,NA,0,Catholic,Christian,-0.518668697,0.4,-1.159790327,Once a week,4,All Christian
R_2PB75DnSwsfler0,0.3157894736842105,Woman,"Christian, no specific denomination",NA,Seldom,Not at all important,Seldom,NA,NA,NA,NA,NA,0,"Christian, no specific denomination",Christian,-0.518668697,0.6,-0.98374519,Seldom,2,All Christian
R_2PBjl7wzPVQ9KSd,1.6,Woman,"Christian, no specific denomination",NA,Once a week,Very important,Once a day,Yes,NA,Yes,Yes,NA,-2,"Christian, no specific denomination",Christian,-2.417414495,0,-1.511880603,Once a day,6,All Christian
R_2Phwafz7VcYZDlY,0.3076923076923077,Woman,NA,NA,Once a week,Very important,Several times a day,NA,NA,NA,NA,NA,2,NA,Other,1.3800771015453797,0,-1.511880603,Several times a day,7,All Participants
R_2PiEYF01LWilhG1,0,Man,Nothing in particular,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Nothing in particular,Non-religious,-0.518668697,0.4,-1.159790327,Never,1,All Participants
R_2Pk6uIHGkPmHjwo,0.090909091,Woman,Protestant,NA,Seldom,Somewhat important,Once a week,No,No,No,NA,NA,-1,Protestant,Christian,-1.468041596,1.6,-0.1035195,Once a week,4,All Christian
R_2PnDxJuHKY23c8o,0.090909091,Man,Spiritual but not religious,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Spiritual but not religious,New Age / Spiritual,-0.518668697,2.6,0.7767061893278371,Never,1,All Participants
R_2PoNEKH7oubg0yo,0.2857142857142858,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Agnostic,Non-religious,1.3800771015453797,1.2,-0.455609776,Never,1,All Participants
R_2Pp2hyiuNWYPXRs,0.40909090909090906,Woman,"Catholic,Some other kind of Christianity (Please describe below.),Buddhist,Some other world religion (Please describe below.),Spiritual but not religious",I believe in a higher power and the mighty universe . Religion does not appeal to me anymore.   There is so much more out there .,Never,Not at all important,Seldom,NA,NA,NA,NA,NA,2,More than one religion/spirituality,More than one religion/spirituality,1.3800771015453797,3.2,1.3048416029809236,Seldom,2,All Participants
R_2PppwaOHiQezusi,0.41176470588235303,Man,"Protestant,Christian, no specific denomination",NA,Seldom,Very important,Several times a day,NA,No,NA,NA,NA,2,More than one Christian identity,Christian,1.3800771015453797,3.2,1.3048416029809236,Several times a day,7,All Christian
R_2PpR9uFkFpYLjwm,0.619047619,Woman,"Christian, no specific denomination",NA,Never,Somewhat important,A few times a week,NA,NA,NA,NA,NA,0,"Christian, no specific denomination",Christian,-0.518668697,2.2,0.4246159135591128,A few times a week,5,All Christian
R_2pSlc3FtafqfhP3,0.6842105263157895,Woman,Some other kind of Christianity (Please describe below.),NA,Never,Very important,Several times a day,NA,NA,NA,NA,NA,1,Some other kind of Christianity (Please describe below.),Christian,0.43070420230895456,1.4,-0.279564638,Several times a day,7,All Christian
R_2Pwndid205dTUkI,1.8,Woman,"Catholic,Some other world religion (Please describe below.),Spiritual but not religious",I'm more spiritual than anything.,Never,Somewhat important,Once a day,NA,No,No,No,In my experience a lot of people who go to church a lot are not always good people outside of it.,1,More than one religion/spirituality,More than one religion/spirituality,0.43070420230895456,3,1.1287964650965612,Once a day,6,All Participants
R_2pYwXqxBPy2Sxjx,0.090909091,Something else (Please feel free to say more below.),Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Atheist,Non-religious,1.3800771015453797,2.2,0.4246159135591128,Never,1,All Participants
R_2PzKiRxW4c7Wt9P,1.3125,Woman,"Christian, no specific denomination",NA,A few times a year,Very important,Once a day,NA,NA,NA,NA,NA,0,"Christian, no specific denomination",Christian,-0.518668697,1.2,-0.455609776,Once a day,6,All Christian
R_2PzoMt9WX74jitf,1.4090909090909092,Man,Catholic,NA,A few times a year,Somewhat important,A few times a week,Yes,No,Yes,Yes,nice work,-1,Catholic,Christian,-1.468041596,2.25,0.4686271980302032,A few times a week,5,All Christian
R_2q3Ki1TInpnZFjM,0,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,2.4,0.6006610514434747,Never,1,All Participants
R_2q4c6t8yYddE239,1.3076923076923077,Woman,Protestant,NA,More than once a week,Very important,Several times a day,Yes,No,Yes,Yes,NA,1,Protestant,Christian,0.43070420230895456,0,-1.511880603,Several times a day,7,All Christian
R_2q7vgtug0RKie1d,0,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,0.8,-0.807700052,Never,1,All Participants
R_2q8Hzr9V1ietqLv,0,Woman,Nothing in particular,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Nothing in particular,Non-religious,1.3800771015453797,0.6,-0.98374519,Never,1,All Participants
R_2qCMZMCPLijV3Kv,0,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,1,-0.631654914,Never,1,All Participants
R_2qDFNzWx3WINwUB,0.1818181818181818,Woman,"Pagan, Wiccan, or other New Age faiths","I believe in the spirit of the Earth, not an authoritarian god.",Never,Not too important,A few times a month,NA,NA,NA,NA,I guess my form of prayer would be connecting with nature since I do not believe in an actual god.,2,"Pagan, Wiccan, or other New Age faiths",New Age / Spiritual,1.3800771015453797,0.6,-0.98374519,A few times a month,3,All Participants
R_2QDNRSYPw95L4as,0.7272727272727271,Woman,"Christian, no specific denomination",NA,Once a week,Very important,Several times a day,Yes,No,Yes,Yes,NA,2,"Christian, no specific denomination",Christian,1.3800771015453797,2.2,0.4246159135591128,Several times a day,7,All Christian
R_2QEekSj7LMbYo7y,0,Man,Protestant,NA,Seldom,Not at all important,Seldom,Yes,No,No,Yes,NA,2,Protestant,Christian,1.3800771015453797,1.2,-0.455609776,Seldom,2,All Christian
R_2QFdIN2c2eusV6U,0.27272727272727276,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,was formerly a barely practicing protestant,0,Atheist,Non-religious,-0.518668697,1,-0.631654914,Never,1,All Participants
R_2QffWPvDRjNpYgL,0.1363636363636364,Woman,Agnostic,I was raised in a Christian household but have become more agnostic as I've gotten older.,Never,Not at all important,Seldom,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,0.2,-1.335835465,Seldom,2,All Participants
R_2qfuhQPw9vdVaXY,0.15,Woman,"Protestant,Spiritual but not religious",NA,Seldom,Very important,Several times a day,NA,NA,NA,NA,NA,1,More than one religion/spirituality,More than one religion/spirituality,0.43070420230895456,1,-0.631654914,Several times a day,7,All Participants
R_2QfxP0qLg4TOIfP,2.0476190476190474,Woman,"Some other world religion (Please describe below.),Spiritual but not religious",NA,Seldom,Very important,Once a day,NA,NA,NA,NA,NA,1,More than one religion/spirituality,More than one religion/spirituality,0.43070420230895456,1.3333333333333333,-0.338246351,Once a day,6,All Participants
R_2QFYOXRyf5i01nj,0,Man,Catholic,"I'm culturally Catholic, but personally I would best describe myself as spiritual rather than religious.",Never,Somewhat important,Several times a day,No,No,No,No,"I pray all the time because I hope that there is a God and I would want to respect Him, but I sure wouldn't expect to find God in churches today.",2,Catholic,Christian,1.3800771015453797,1.2,-0.455609776,Several times a day,7,All Christian
R_2QgFZnnp1oXqRdC,1.4545454545454544,Man,Protestant,NA,Once a week,Very important,Once a week,Yes,Yes,Yes,Yes,NA,2,Protestant,Christian,1.3800771015453797,2.4,0.6006610514434747,Once a week,4,All Christian
R_2QhaP9z1qQ6C1N4,0.33333333333333337,Man,Nothing in particular,No comments,Never,Somewhat important,A few times a month,NA,NA,NA,NA,No comments,0,Nothing in particular,Non-religious,-0.518668697,0.8,-0.807700052,A few times a month,3,All Participants
R_2Qhw0w1EH6og9qi,0,Man,"Atheist,Something else (Please describe below.)",The brain is just a hard drive. There's no eternal beings trapped in there,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,More than one religion/spirituality,More than one religion/spirituality,-0.518668697,2,0.24857077567475053,Never,1,All Participants
R_2QKHOJrZIFUJA3D,0,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Atheist,Non-religious,0.43070420230895456,2,0.24857077567475053,Never,1,All Participants
